"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"498","Háblame de igualdad cuando estemos en igualdad de condiciones, gracias. #feminismo #machismofueradenuestrascalles",FALSE,0,NA,2017-12-31 16:34:57,FALSE,NA,"947506372383567872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","2017meslike1934",0,FALSE,FALSE,NA,NA
"499","Seguiremos luchando en las calles, en las casas, en las redes y en los despachos. Nunca nos detendremos, nunca nos… https://t.co/iU5yEah9sP",FALSE,2,NA,2017-12-31 16:32:43,TRUE,NA,"947505811743477760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ramon_Torre_C",0,FALSE,FALSE,NA,NA
"500","RT @princessadoram: ""que no se confunda con dinero fácil, nunca fue fácil, rápido si..."" #feminismo #sororidad #abolicioneslasolución https…",FALSE,0,NA,2017-12-31 16:32:25,FALSE,NA,"947505735616876545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kiara00888",6,TRUE,FALSE,NA,NA
"501","RT @QModeES: Lunes: Hoy soy más humana, menos perfecta #GirlPower #Feminismo #Frase https://t.co/U4ug1hKs6l",FALSE,0,NA,2017-12-31 16:31:53,FALSE,NA,"947505598194528256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GRESSYA9",3,TRUE,FALSE,NA,NA
"502","RT @QModeES: No soy perfecta, soy edición limitada #GirlPower #Feminismo #Frase #Qmode https://t.co/f29ahWWFiu",FALSE,0,NA,2017-12-31 16:31:26,FALSE,NA,"947505486873509891",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GRESSYA9",2,TRUE,FALSE,NA,NA
"503","RT @geemftauryn: Y por esto tambien
 los #Propositos2018 deben de ser #feminismo y #luchaporlaigualdad https://t.co/1VQ0uFDvcO",FALSE,0,NA,2017-12-31 16:30:48,FALSE,NA,"947505326802329602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stilesfttommo",4,TRUE,FALSE,NA,NA
"504","RT @QModeES: Heroínas del cine y la literatura #Feminismo https://t.co/TEkjdjtqJO https://t.co/hx1UcP7p7u",FALSE,0,NA,2017-12-31 16:25:47,FALSE,NA,"947504063280660480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GRESSYA9",5,TRUE,FALSE,NA,NA
"505","RT @jatirado: Nos encanta que esta haya sido una de las palabras más buscadas del año <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> https://t.co/if3IVmvUng #feminismo  Vía TheLuxonomi…",FALSE,0,NA,2017-12-31 16:25:36,FALSE,NA,"947504020670820352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianaCBec",6,TRUE,FALSE,NA,NA
"506","RT @QModeES: #Feminismo ¿Se hacen las mismas preguntas a mujeres y hombres en la alfombra roja? ¡Nosotras creemos que no! Descubre más sobr…",FALSE,0,NA,2017-12-31 16:22:50,FALSE,NA,"947503322369363970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GRESSYA9",7,TRUE,FALSE,NA,NA
"507","De ""Un libro para ellas"" de Bridget Christie. #Leer #LecturaNecesaria #humor #feminismo #FeminismoParaNoMorir… https://t.co/UNTGWLl1Jn",FALSE,0,NA,2017-12-31 16:22:23,TRUE,NA,"947503210155200514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MemolaMafalda",0,FALSE,FALSE,NA,NA
"508","The latest Mundo Editorial Diario! https://t.co/OZ01Id1azL #resolutions #feminismo",FALSE,0,NA,2017-12-31 16:21:22,FALSE,NA,"947502954931728385",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","AraneaEditorial",0,FALSE,FALSE,NA,NA
"509","RT @angelonestore: No queremos que el 2017 sea ""el año"" del #feminismo, queremos que los feminismos calen en la sociedad y formen parte de…",FALSE,0,NA,2017-12-31 16:21:01,FALSE,NA,"947502864649326597",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MariaDdC",13,TRUE,FALSE,NA,NA
"510","De ""Un libro para ellas"", de Bridget Christie. #Leer #LecturaNecesaria #humor #feminismo #FeminismoParaNoMorir… https://t.co/3LqhGXh33V",FALSE,0,NA,2017-12-31 16:20:44,TRUE,NA,"947502793232969728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MemolaMafalda",0,FALSE,FALSE,NA,NA
"511","De ""Un libro para ellas"" de Bridget Christie. #Leer #LecturaNecesaria #humor #feminismo #FeminismoParaNoMorir… https://t.co/8Qjn188WAj",FALSE,0,NA,2017-12-31 16:19:38,TRUE,NA,"947502518380179458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MemolaMafalda",0,FALSE,FALSE,NA,NA
"512","Nos encanta que esta haya sido una de las palabras más buscadas del año <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> https://t.co/if3IVmvUng #feminismo  Vía T… https://t.co/CN7vmgHa5p",FALSE,5,NA,2017-12-31 16:09:25,TRUE,NA,"947499947347398656",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","jatirado",6,FALSE,FALSE,NA,NA
